recordID,category,focus,caption,length_tokenization
1250,Tableau,emotion,"jardin d'une maison blanche avec des arbres alignés, herbe coupée, fenêtre, porte ouverte, extérieur, ombre des arbres, émotion neutre",43
1250,Tableau,emotion,"jardin d'une maison blanche avec des arbres alignés, herbe coupée, fenêtre, porte ouverte, extérieur, ombre des arbres, Joie",41
5393,Dessin,emotion,"Homme torse nu musclé debout tient un fruit dans sa main, personne vu de dos, homme barbu avec ailes, arbre fruitier, Joie",38
5393,Dessin,emotion,"Homme torse nu musclé debout tient un fruit dans sa main, personne vu de dos, homme barbu avec ailes, arbre fruitier, Peur",38
5393,Dessin,emotion,"Homme torse nu musclé debout tient un fruit dans sa main, personne vu de dos, homme barbu avec ailes, arbre fruitier, Colère",38
2414,Tableau,content,"Un homme agenouillé lit un livre sur un rocher, une vallée avec un fleuve et des falaises autour, des animaux qui boient dans la rivière, des arbres",46
8260,Tableau,content,"Paysage avec un peintre qui peint une toile, un couple qui pose, des arbres, un parc, des personnes sur l'herbe, un chemin",38
5392,Tableau,colors,"Paysage avec des plaines avec des tas de foin, un arbre seul au milieu du champ, un village en fond, des montagnes en fond, des nuages dans le ciel, Couleurs vives",48
10352,Dessin,emotion,"Une femme assise sur le sol et adossée au mur, pieds nus, elle dort, cheveux longs, émotion neutre",31
10352,Dessin,emotion,"Une femme assise sur le sol et adossée au mur, pieds nus, elle dort, cheveux longs, Tristesse",30
10352,Dessin,emotion,"Une femme assise sur le sol et adossée au mur, pieds nus, elle dort, cheveux longs, Peur",29
10220,Dessin,colors,"Deux hommes parlent à une femme en intérieur, une fenêtre, la femme est devant un lit avec un mort, un croix chrétienne au dessus du lit, intérieur, mort, Noir et blanc",52
2081,Dessin,content,"Un chevalier et son cheval se défende contre des chiens enragés, le feu, le combat, le chaos",28
1932,Tableau,colors,"Une femme présente son bébé nu à un homme chauve tenant un dôme d'or dans sa main, un homme avec un sceptre la regarde, religion, baptême, Couleurs vives",50
909,Tableau,content,"Portrait d'une femme assise avec un grand chapeau, parapluie dans une main, robe longue noire",26
7464,Tableau,content,"Un chat joue sur une table, il fait tomber de l'encre sur une feuille, bougie, tableau, livres",29
8393,Dessin,emotion,"Dessin d'un enfant qui a son doigt dans sa bouche, bambin, émotion neutre",25
8393,Dessin,emotion,"Dessin d'un enfant qui a son doigt dans sa bouche, bambin, Joie",23
884,Tableau,colors,"Peintre avec une toile, femme qui donne a manger à des paons, femme qui tient un bébé dans ses bras, statues, jardin, extérieur, Couleurs vives",45
1084,Dessin,content,"Dessin architectural d'une coupole avec deux poutres et statues d'anges, dessin détaillé",26
2429,Tableau,luminosity,"Un bouquet de fleurs blanches sur une table avec nappe rouge et une coupe dorée, papier peint orange et mur en bois, intérieur luxueux, Lumineux",39
1054,Tableau,colors,"Portrait d'un vieil homme avec une longue barbe grise et des cheveux courts avec un col en dentelle et un habit noir, une main sur son torse, Noir et blanc",42
7234,Dessin,content,"Une foule marchent sur un port avec des bateaux, ils transportent des affaires, voyages, immigration, travailleurs, embarquement, voyage",36
4417,Tableau,colors,"Un homme nu est porté par des hommes, mort, décès, transport du défund, Couleurs sombres",27
1820,Tableau,emotion,"Un femme avec un voile et un baton prie en regardant le ciel, deux moutons à ses pieds, drap bleu, ciel sombre, émotion neutre",40
1820,Tableau,emotion,"Un femme avec un voile et un baton prie en regardant le ciel, deux moutons à ses pieds, drap bleu, ciel sombre, Joie",38
7874,Dessin,content,"Un ferme avec un toit en paille, une toilette extérieure en bois , un homme avec un chapeau assis sur le sol avec deux animaux, un cloture en bois, quelques arbres",49
7887,Dessin,luminosity,"Deux hommes avec des chapeaux en extérieur, jardin, homme qui s'occupent des plantes, chien assis, chateau en fond, arbres, Lumineux",40
1177,Tableau,colors,"Portrait d'un homme avec des cheveux noirs et une moustache noir en costume noir avec une chemise blanche, portrait en extérieur, Noir et blanc",35
2321,Tableau,content,"Portrait d'une homme assis avec un chapeau noir et un habit noir et brun, pas de pilosité faciale, en fond on voit des batiments avec un canal",42
1458,Tableau,emotion,"Les toits des maisons d'une ville, toit en tuiles rouges et grises, maisons blanches, cathédrale, ciel nuageux, cheminées, émotion neutre",47
4936,Tableau,luminosity,"Repas en intérieur, plusieurs hommes et femmes, chapeaux, instrument de musique, personnes assisses à table, discussion, repas de famille, Sombre",42
7811,Tableau,emotion,"Une femme nue couché sur le sol avec des longs cheveux bruns, feuilles sur le sol, un garçon nu joue de la flute, arbres autour d'eux, émotion neutre",48
7811,Tableau,emotion,"Une femme nue couché sur le sol avec des longs cheveux bruns, feuilles sur le sol, un garçon nu joue de la flute, arbres autour d'eux, Surprise",45
1623,Tableau,emotion,"Une rue d'un village avec des groupes de personnes, foule, cavalier sur un cheval, quelques arbres, fête, émotion neutre",36
1623,Tableau,emotion,"Une rue d'un village avec des groupes de personnes, foule, cavalier sur un cheval, quelques arbres, fête, Joie",34
3922,Tableau,emotion,"Portrait d'une petite fille debout avec une robe noire, un collier de perles blanches, un chapeau noir et du maquillage, elle tient une rose rouge dans la main, émotion neutre",48
3922,Tableau,emotion,"Portrait d'une petite fille debout avec une robe noire, un collier de perles blanches, un chapeau noir et du maquillage, elle tient une rose rouge dans la main, Tristesse",47
5909,Tableau,content,"Scène de bataille, des soldats sur des chevaux se combattent, chaos, guerre, morts, armes",30
8922,Tableau,content,"Visage d'une petite fille aux longs cheveux noirs dans un lit sur un oreiller, couverture verte",28
7742,Dessin,luminosity,"Portrait d'un vieil homme avec des cheveux gris et un point de beauté avec un large manteau, pas de pilosité faciale, Lumineux",37
5257,Dessin,emotion,"Deux personnes assise à une table, une table vide avec une nappe blanche, émotion neutre",22
5257,Dessin,emotion,"Deux personnes assise à une table, une table vide avec une nappe blanche, Tristesse",21
5257,Dessin,emotion,"Deux personnes assise à une table, une table vide avec une nappe blanche, Colère",20
7803,Tableau,content,"Homme torse nu prisonnier sur un poteau, soldat avec une hache, chateau en fond, vache avec une cloche, veille femme",32
7451,Tableau,colors,"Un scène de chaos, des chiens qui attaquent des oiseaux, un ciel orangé, Teinte rouge",28
6928,Dessin,luminosity,"Maison avec une cheminée entre deux arbres, homme debout sur un chemin, toit en paille, Lumineux",27
6928,Dessin,content,"Maison avec une cheminée entre deux arbres, homme debout sur un chemin, toit en paille",24
2321,Tableau,luminosity,"Portrait d'une homme assis avec un chapeau noir et un habit noir et brun, pas de pilosité faciale, en fond on voit des batiments avec un canal, Sombre",45
6386,Tableau,luminosity,"Un noble debout sur une scène qui parle à des personnes, discours, enfants qui jouent, politique, foule, Lumineux",34
10561,Tableau,content,"Portrait d'une jeune fille aux cheveux roux tressés, assise sur une chaise verte, s'appuyant sur sa main",34
1201,Tableau,colors,"Une femme assise avec des cheveux noirs et un haut bleu clair lit un livre sur une table, bouquet de fleurs sur la table, Couleurs vives",38
1177,Tableau,content,"Portrait d'un homme avec des cheveux noirs et une moustache noir en costume noir avec une chemise blanche, portrait en extérieur",31
7852,Tableau,emotion,"Une grande vague sur la mer, ciel nuageux, Peur",15
7095,Dessin,content,"Une ferme avec un fermier qui déplacent des vaches et deux chiens, des arbres, un toit en tuiles et une clôture en bois",36
8080,Tableau,colors,"Un femme joue avec un bébé nu sur un lit, un homme avec une barbe noire regarde l'enfant, Noir et blanc",32
10793,Dessin,luminosity,"Un dessin d'un homme qui marche avec une faux, fermier, agriculteur, travail dans les champs, Lumineux",27
10788,Tableau,content,"Un homme dans la savane avec des arbres au dessus de lui et des herbes hautes, balade",25
4517,Tableau,colors,"Portrait d'une femme avec des cheveux bruns en robe blanche avec un diadème, tapis rouge, bouquet de fleur en main, reine, princesse, Couleurs vives",43
756,Tableau,emotion,"Une rue pavée dans une ville avec une église et une cathédrale en fond, des personnes dans la rue, canal, pont, foule, émotion neutre",39
756,Tableau,emotion,"Une rue pavée dans une ville avec une église et une cathédrale en fond, des personnes dans la rue, canal, pont, foule, Surprise",36
4070,Tableau,emotion,"Couloir d'une maison avec un escalier, porte ouverte en fond, parquet, intérieur, émotion neutre",31
6442,Dessin,emotion,"Un soldat dans un paysage désolé, collines, ville en fond, Tristesse",21
6442,Dessin,emotion,"Un soldat dans un paysage désolé, collines, ville en fond, Peur",20
7614,Dessin,content,"Portrait d'une personne vu de côté avec un voile blanc sur la tête, ses yeux regardent vers le haut, cheveux bruns ou noirs semi-longs",43
839,Tableau,emotion,"Une fille est un garçon assis à une table en train de jouer aux cartes, intérieur, chaise rouge, vases, commode, nappe, cheveux en queue de cheval, Joie",51
3704,Dessin,content,"Portrait d'une femme aux cheveux noirs coiffés en chignon, vue de profil, les yeux fermés et les oreilles visiblesn, vêtements bleus et un col roulé noir",49
1250,Tableau,content,"jardin d'une maison blanche avec des arbres alignés, herbe coupée, fenêtre, porte ouverte, extérieur, ombre des arbres",38
7962,Tableau,emotion,"Un homme marche avec son chien vers une ferme avec des arbres sans feuilles et des buissons, cheminées, grange, ciel blanc, émotion neutre",39
7962,Tableau,emotion,"Un homme marche avec son chien vers une ferme avec des arbres sans feuilles et des buissons, cheminées, grange, ciel blanc, Peur",37
5402,Tableau,colors,"Un fille en robe blanche debout avec la main d'une reine sur sa tête, un soldat avec une cape rouge et un casque doré, un homme en tunique blanche, intérieur, royauté, Couleurs vives",57
452,Tableau,content,"Portrait d'une femme adulte avec des cheveux attachés noirs de face, bras croisés, robe noire",27
6462,Dessin,colors,"Portrait d'un homme vu de côté assis par terre avec une fine barbe et un turban, il est adossé contre un mur, Bicolor, Teinte rouge",39
4127,Tableau,content,"Une femme nue assise sur le sol, une femme nue qui prend un fruit dans un arbre, un enfant nu assis par terre, forêt",36
1120,Tableau,colors,"Des bateaux à vapeur sur le fleuve, fumée blanche, pont, usines en fond, cheval sur une avenue avec des arbres alignés, lampadaire, ville, Teinte bleue",47
7572,Tableau,emotion,"Un massacre, le chaos, la mort, un combat entre des hommes musclés et des mères, bébés, soldats, Tristesse",34
7572,Tableau,emotion,"Un massacre, le chaos, la mort, un combat entre des hommes musclés et des mères, bébés, soldats, Peur",33
7572,Tableau,emotion,"Un massacre, le chaos, la mort, un combat entre des hommes musclés et des mères, bébés, soldats, Dégoût",36
7572,Tableau,emotion,"Un massacre, le chaos, la mort, un combat entre des hommes musclés et des mères, bébés, soldats, Colère",33
7572,Tableau,emotion,"Un massacre, le chaos, la mort, un combat entre des hommes musclés et des mères, bébés, soldats, Surprise",32
4114,Tableau,luminosity,"Paysage avec une plaine avec quelques fleurs, des collines en fond, une forêt dense et noire, Sombre",29
666,Tableau,colors,"Un soldat avec un casque et une épée sur un cheval, une femme sur un autre cheval, un bateau en fond, Noir et blanc",35
8329,Dessin,emotion,"Deux hommes assis portant de grands manteaux et des chapeaux discutent, homme vu de profil, homme vu de dos, émotion neutre",37
5207,Dessin,content,"Une salle des fêtes sans personne, des tables avec des nappes blanches, un chandelier, des murs bleus, une moquette rouge, un mariage",35
2624,Tableau,colors,"Une femme couchée dans son lit reçoit prend un enfant dans ses mains, trois femms autour du lit, robe noire, robe blanche, tapis en fourrure, Noir et blanc",47
1298,Tableau,colors,"Jésus porte sa croix avec deux hommes à côté de lui, un homme qui porte un livre ouvert dans sa main, homme musclé nu, religion, Noir et blanc",42
992,Tableau,content,"Portrait d'une femme qui regarde vers le bas, turban rouge, chapeau, bras croisés, oreille visible, robe brune",31
1985,Tableau,content,"Scène de chaos, hommes et femmes dénudés, combat, peroquet, mort, décès, cheval, enfer, chien, bouc",39
8572,Tableau,emotion,"Jésus mort avec autour de lui des hommes et des femmes qui prient et qui offrent des offrandes, religion, décès, Tristesse",38
1488,Tableau,content,"Une place avec une foule vêtue de noir, une femme de dos avec une robe bleue, une église, des maisons en briques rouges, un ciel bleu, des nuages blancs, une cathédrale",52
379,Dessin,colors,"Homme debout de côté avec un chapeau et un long manteau, bras croisés, Bicolor, Teinte rouge",29
666,Tableau,emotion,"Un soldat avec un casque et une épée sur un cheval, une femme sur un autre cheval, un bateau en fond, émotion neutre",36
666,Tableau,emotion,"Un soldat avec un casque et une épée sur un cheval, une femme sur un autre cheval, un bateau en fond, Tristesse",35
666,Tableau,emotion,"Un soldat avec un casque et une épée sur un cheval, une femme sur un autre cheval, un bateau en fond, Peur",34
4175,Tableau,colors,"Chemin avec des arbres alignés, une maison le long de la route, ferme, village en fond, plaines, Noir et blanc",31
7811,Tableau,colors,"Une femme nue couché sur le sol avec des longs cheveux bruns, feuilles sur le sol, un garçon nu joue de la flute, arbres autour d'eux, Couleurs vives",49
10428,Dessin,colors,"Dessin d'une femme couchée avec une robe sur un lit, Noir et blanc",19
137,Tableau,emotion,"Groupe de personnes avec des chameaux dans le désert, tempête de sable, vêtements colorés, ciel orangé, Tristesse",36
137,Tableau,emotion,"Groupe de personnes avec des chameaux dans le désert, tempête de sable, vêtements colorés, ciel orangé, Peur",35
7996,Tableau,content,"Portrait d'une vieille femme aux cheveux gris, assise sur une chaise en bois avec un cousin rouge, robe noire, mains jointes, intérieur",39
4114,Tableau,colors,"Paysage avec une plaine avec quelques fleurs, des collines en fond, une forêt dense et noire, Noir et blanc",30
6089,Dessin,content,"Bataille entre des soldats sur de chevaux avec des lances et des épées, mort, guerre, chaos",27
7464,Tableau,emotion,"Un chat joue sur une table, il fait tomber de l'encre sur une feuille, bougie, tableau, livres, Joie",32
7464,Tableau,emotion,"Un chat joue sur une table, il fait tomber de l'encre sur une feuille, bougie, tableau, livres, Surprise",31
79,Tableau,emotion,"Une femme en robe noire assise dans un fauteuil rouge dans un salon avec un tapis rouge, piano, la femme se cache le visage avec sa main, Tristesse",39
79,Tableau,emotion,"Une femme en robe noire assise dans un fauteuil rouge dans un salon avec un tapis rouge, piano, la femme se cache le visage avec sa main, Peur",38
79,Tableau,emotion,"Une femme en robe noire assise dans un fauteuil rouge dans un salon avec un tapis rouge, piano, la femme se cache le visage avec sa main, Dégoût",41
79,Tableau,emotion,"Une femme en robe noire assise dans un fauteuil rouge dans un salon avec un tapis rouge, piano, la femme se cache le visage avec sa main, Colère",38
8095,Dessin,content,"Paysage de plaine avec une cathédrale en arrière-plan, quelques maisons, deux soldats avec des fusils, deux chiens, des collines, des moulins à vent en arrière-plan",48
1932,Tableau,content,"Une femme présente son bébé nu à un homme chauve tenant un dôme d'or dans sa main, un homme avec un sceptre la regarde, religion, baptême",44
2194,Tableau,content,"Portrait d'une veille femme assise tenant des lunettes et un livre, habit noir avec une collerette blanche, intérieur",31
6143,Dessin,content,"Dessin de plusieurs visages, expressions faciles, lion, serpent, barbe, crane",21
10340,Dessin,emotion,"Village dans un désert avec du sable au sol, palmier, minaret en fond, batîment avec une coupole, émotion neutre",32
4362,Tableau,content,"Une femme vue de côté avec une robe blanche avec deux femmes l'aidant à s'habiller, robe rose, robe verte, voile blanc, intérieur, mariage",43
4818,Tableau,emotion,"Des moines agenouillés discutent, prières, religion, émotion neutre",20
4818,Tableau,emotion,"Des moines agenouillés discutent, prières, religion, Joie",18
4818,Tableau,emotion,"Des moines agenouillés discutent, prières, religion, Tristesse",19
4818,Tableau,emotion,"Des moines agenouillés discutent, prières, religion, Surprise",17
7806,Tableau,content,"Deux voiliers sur la mer calme, un couché de soleil, des nuages, des oiseaux dans le ciel, des petites vagues, l'océan",41
1317,Dessin,content,"Un paysage avec des champs, une ville en arrière-plan avec une église et des maisons, des arbres et des buissons, un ciel blanc",37
8269,Tableau,content,"Jésus entouré d'hommes et de femmes qui le regardent et le touchent, lumière autour de sa tête, religion",34
186,Tableau,emotion,"Paysage avec des falaises et la mer, rochers dans l'eau, falaises blanches, mer avec des vagues, ciel bleu clair, Joie",35
552,Tableau,content,"Une rivière, torrent entre des rochers, des sapins, des falaises, un ciel orange, des branches, du courant",30
1250,Tableau,colors,"jardin d'une maison blanche avec des arbres alignés, herbe coupée, fenêtre, porte ouverte, extérieur, ombre des arbres, Noir et blanc",42
11245,Tableau,emotion,"Une femme adossée à un mur blanc debout pieds nus, un voile rouge, une tunique noire, un colier, un tapis jaune sur le sol, Tristesse",42
2321,Tableau,colors,"Portrait d'une homme assis avec un chapeau noir et un habit noir et brun, pas de pilosité faciale, en fond on voit des batiments avec un canal, Couleurs sombres",48
10793,Dessin,emotion,"Un dessin d'un homme qui marche avec une faux, fermier, agriculteur, travail dans les champs, émotion neutre",29
10793,Dessin,emotion,"Un dessin d'un homme qui marche avec une faux, fermier, agriculteur, travail dans les champs, Tristesse",28
4332,Tableau,colors,"Un panier avec des oeufs et un pot de fleurs sur une table, chaise, panier en osier, pain, Noir et blanc",32
870,Tableau,luminosity,"Une table avec une assiette, un vase avec des fleurs, globe terrestre, verres, cruche, Sombre",26
4518,Tableau,content,"Portrait d'un vieil homme assis avec des cheveux dégarnis et une moustache grise en costume avec un livre rouge dans sa main, intérieur",37
8541,Dessin,colors,"Un chateau qui brule, un incendie, une usine, de la fumée, Teinte rouge",23
6964,Dessin,luminosity,"Une femme assise par terre avec un enfant couché sur le bord d'un chemin de terre, parlant à un groupe, une ferme en arrière-plan, des arbres, des moutons, Lumineux",50
870,Tableau,emotion,"Une table avec une assiette, un vase avec des fleurs, globe terrestre, verres, cruche, émotion neutre",28
10434,Dessin,colors,"Dessin d'un buffle au dessus et dessin d'une femme vu de dos couchée en dessous, Noir et blanc",30
4518,Tableau,emotion,"Portrait d'un vieil homme assis avec des cheveux dégarnis et une moustache grise en costume avec un livre rouge dans sa main, intérieur, émotion neutre",42
4518,Tableau,emotion,"Portrait d'un vieil homme assis avec des cheveux dégarnis et une moustache grise en costume avec un livre rouge dans sa main, intérieur, Colère",40
6693,Dessin,colors,"Une personne devant une maison avec un sceptre, capuche, sorcier, Noir et blanc",22
10094,Tableau,colors,"Portrait d'une femme avec des cheveux roux avec un col blanc et un collier, chapeau à plume, manches blanches, vêtement noir, Couleurs sombres",41
2429,Tableau,content,"Un bouquet de fleurs blanches sur une table avec nappe rouge et une coupe dorée, papier peint orange et mur en bois, intérieur luxueux",36
1205,Tableau,colors,"Jésus amené à un roi sultan, des soldats avec des lances le tiennent, petit chien blanc couché, Couleurs vives",36
5393,Dessin,colors,"Homme torse nu musclé debout tient un fruit dans sa main, personne vu de dos, homme barbu avec ailes, arbre fruitier, Bicolor, Teinte rouge",42
4144,Tableau,content,"Un chemin de terre entre des collines sombres, la campagne, des plaines, des arbustes, un ciel gris",29
1803,Tableau,luminosity,"Portrait d'une vieille femme avec des cheveux gris et une écharpe blanche, une robe noire, ses main se tiennent, fleurs blanches, rouges et jaunes, Sombre",46
1754,Tableau,colors,"Une femme avec un chapeau blanc et une robe orange est assise, elle parle à une femme, enfant qui joue assis au sol, femme assise qui lit, discussion, Couleurs vives",46
379,Dessin,emotion,"Homme debout de côté avec un chapeau et un long manteau, bras croisés, émotion neutre",27
379,Dessin,emotion,"Homme debout de côté avec un chapeau et un long manteau, bras croisés, Tristesse",26
7398,Dessin,content,"Un homme debout avec une canne, un chapeau de paille, un pancho, un mendiant",25
10779,Dessin,emotion,"Intérieur d'une chambre à coucher, plafond voûté, lit double, chaise, portes, armoire, bureau, émotion neutre",39
10779,Dessin,emotion,"Intérieur d'une chambre à coucher, plafond voûté, lit double, chaise, portes, armoire, bureau, Joie",37
6964,Dessin,content,"Une femme assise par terre avec un enfant couché sur le bord d'un chemin de terre, parlant à un groupe, une ferme en arrière-plan, des arbres, des moutons",47
1724,Tableau,content,"Un foule qui fait la fête en extérieur, vêtements colorés, fête de village, danse",30
1084,Dessin,colors,"Dessin architectural d'une coupole avec deux poutres et statues d'anges, dessin détaillé, Noir et blanc",30
355,Tableau,content,"Un homme musclé et nu tombe et souffre, une femme avec un drap rouge, un arbre, des hommes qui parlent en arrière-plan, un ciel orange",42
7549,Dessin,emotion,"Un bouc devant une maison avec un lumière qui éclaire légèrement, caisse en bois, soirée, ferme, émotion neutre",35
7549,Dessin,emotion,"Un bouc devant une maison avec un lumière qui éclaire légèrement, caisse en bois, soirée, ferme, Tristesse",34
7549,Dessin,emotion,"Un bouc devant une maison avec un lumière qui éclaire légèrement, caisse en bois, soirée, ferme, Peur",33
380,Tableau,content,"Portrait d'un homme adulte assis de côté, cheveux gris bouclés, chapeau noir, costume noir, col en dentelle blanche, gants",38
137,Tableau,content,"Groupe de personnes avec des chameaux dans le désert, tempête de sable, vêtements colorés, ciel orangé",32
1317,Dessin,emotion,"Un paysage avec des champs, une ville en arrière-plan avec une église et des maisons, des arbres et des buissons, un ciel blanc, émotion neutre",42
380,Tableau,colors,"Portrait d'un homme adulte assis de côté, cheveux gris bouclés, chapeau noir, costume noir, col en dentelle blanche, gants, Couleurs sombres",44
2046,Tableau,content,"Portrait d'une jeune fille debout avec des cheveux blonds et une canne, manteau noir, chapeau noir, chien noir assis à côté d'elle",43
7811,Tableau,content,"Une femme nue couché sur le sol avec des longs cheveux bruns, feuilles sur le sol, un garçon nu joue de la flute, arbres autour d'eux",43
6143,Dessin,luminosity,"Dessin de plusieurs visages, expressions faciles, lion, serpent, barbe, crane, Lumineux",24
5604,Dessin,emotion,"Jésus qui est entouré d'une foule avec des soldats, armes, regroupement, religion, halo autour de la tête de Jésus, émotion neutre",45
5604,Dessin,emotion,"Jésus qui est entouré d'une foule avec des soldats, armes, regroupement, religion, halo autour de la tête de Jésus, Peur",43
5604,Dessin,emotion,"Jésus qui est entouré d'une foule avec des soldats, armes, regroupement, religion, halo autour de la tête de Jésus, Colère",43
5604,Dessin,emotion,"Jésus qui est entouré d'une foule avec des soldats, armes, regroupement, religion, halo autour de la tête de Jésus, Surprise",42
3692,Tableau,luminosity,"Un bouquet de fleurs dans un vase en verre sur une table, fleur blanche, fleur rouge, fleur orange, Sombre",26
10207,Dessin,colors,"Homme rasé avec un chapeau noir vu de côté avec un pic dans la main, ouvrier, fermier, cheminée qui fume en fond, usine, pauvreté, travail, Couleurs vives",53
7234,Dessin,colors,"Une foule marchent sur un port avec des bateaux, ils transportent des affaires, voyages, immigration, travailleurs, embarquement, voyage, Couleurs sombres",42
1148,Tableau,content,"Portrait d'une femme assise avec des cheveux coiffés noires, robe blanche en dentelle, mains qui se tiennent, ceinture",35
965,Tableau,content,"Un péniche à voile sur le fleuve le matin, le reflet du soleil dans l'eau, un ciel jaune, deux oiseaux",34
5207,Dessin,luminosity,"Une salle des fêtes sans personne, des tables avec des nappes blanches, un chandelier, des murs bleus, une moquette rouge, un mariage, Lumineux",38
5376,Dessin,content,"Dessin des deux figures, une personne couchée de dos nu, une femme de face couché nue, un vase avec de l'eau qui coule",36
870,Tableau,colors,"Une table avec une assiette, un vase avec des fleurs, globe terrestre, verres, cruche, Noir et blanc",27
6130,Tableau,emotion,"Femem assise de dos avec un tablier qui joue du piano avec une partition devant elle, chaise, tabouret, intérieur, émotion neutre",38
6130,Tableau,emotion,"Femem assise de dos avec un tablier qui joue du piano avec une partition devant elle, chaise, tabouret, intérieur, Joie",36
6130,Tableau,emotion,"Femem assise de dos avec un tablier qui joue du piano avec une partition devant elle, chaise, tabouret, intérieur, Peur",36
1599,Tableau,content,"Portrait d'un homme avec des cheveux bruns bouclés et un vêtement verre, pas de pilosité faciale",33
2021,Dessin,emotion,"Une jeune fille lisant un livre assise avec un chaton sur ses genoux, elle porte un tablier blanc, intérieur, cheveux attachés, émotion neutre",43
2021,Dessin,emotion,"Une jeune fille lisant un livre assise avec un chaton sur ses genoux, elle porte un tablier blanc, intérieur, cheveux attachés, Joie",41
8057,Tableau,content,"Portrait d'une jeune femme avec des cheveux bouclés, habit noir, col blanc, bras le long du corps",27
10250,Tableau,luminosity,"Deux marins sur le port, ponton, voilier dans le port, mer, pecheurs, Lumineux",25
10220,Dessin,content,"Deux hommes parlent à une femme en intérieur, une fenêtre, la femme est devant un lit avec un mort, un croix chrétienne au dessus du lit, intérieur, mort",48
8660,Tableau,content,Un homme de face avec un habit bleu tient une bougie qui illumine son visage et le visage d'une fille à côté de lui,35
5604,Dessin,content,"Jésus qui est entouré d'une foule avec des soldats, armes, regroupement, religion, halo autour de la tête de Jésus",40
1808,Tableau,colors,"Un pot avec des fleurs sur une table, un vase à côté, des fleurs sur la table, fleurs blanches et roses, Couleurs vives",36
6138,Dessin,colors,"Des personens autour d'un lit avec un homme musclé couché et malade, une femme sur ses genoux à côté du lit, un enfant debout à côté du lit, Noir et blanc",49
7572,Tableau,colors,"Un massacre, le chaos, la mort, un combat entre des hommes musclés et des mères, bébés, soldats, Couleurs vives",36
1352,Tableau,content,"Une maison dans une forêt aux arbres sombres, un ponton, un canard, un toit de chaume, un ciel blanc et du brouillard",36
798,Dessin,emotion,"Une ruelle avec des voutes, un homme dans l'ombre, des murs en pierre, émotion neutre",25
798,Dessin,emotion,"Une ruelle avec des voutes, un homme dans l'ombre, des murs en pierre, Peur",23
10349,Dessin,luminosity,"Dessin d'une jeune femme avec un voile sur les cheveux, une robe, vu de côté, Lumineux",29
1120,Tableau,emotion,"Des bateaux à vapeur sur le fleuve, fumée blanche, pont, usines en fond, cheval sur une avenue avec des arbres alignés, lampadaire, ville, émotion neutre",47
4959,Tableau,emotion,"Un paysage avec des plairies dorées et un arbre seul, des animaux sur un chemin, des collines, des nuages blancs dans le ciel, émotion neutre",45
4959,Tableau,emotion,"Un paysage avec des plairies dorées et un arbre seul, des animaux sur un chemin, des collines, des nuages blancs dans le ciel, Joie",43
7234,Dessin,emotion,"Une foule marchent sur un port avec des bateaux, ils transportent des affaires, voyages, immigration, travailleurs, embarquement, voyage, Tristesse",40
7234,Dessin,emotion,"Une foule marchent sur un port avec des bateaux, ils transportent des affaires, voyages, immigration, travailleurs, embarquement, voyage, Peur",39
7874,Dessin,emotion,"Un ferme avec un toit en paille, une toilette extérieure en bois , un homme avec un chapeau assis sur le sol avec deux animaux, un cloture en bois, quelques arbres, émotion neutre",54
7874,Dessin,emotion,"Un ferme avec un toit en paille, une toilette extérieure en bois , un homme avec un chapeau assis sur le sol avec deux animaux, un cloture en bois, quelques arbres, Joie",52
4812,Tableau,emotion,"Des femmes et des hommes agenouillés qui prient et qui ont des offrandes, un soldat en armure avec un drapeau, religion, émotion neutre",40
4812,Tableau,emotion,"Des femmes et des hommes agenouillés qui prient et qui ont des offrandes, un soldat en armure avec un drapeau, religion, Tristesse",39
4812,Tableau,emotion,"Des femmes et des hommes agenouillés qui prient et qui ont des offrandes, un soldat en armure avec un drapeau, religion, Peur",38
6963,Dessin,emotion,"Paysage avec des collines et quelques abres, au centre il y a un chateau, des nuages dans le ciel, émotion neutre",32
6693,Dessin,emotion,"Une personne devant une maison avec un sceptre, capuche, sorcier, émotion neutre",23
6693,Dessin,emotion,"Une personne devant une maison avec un sceptre, capuche, sorcier, Peur",21
6693,Dessin,emotion,"Une personne devant une maison avec un sceptre, capuche, sorcier, Surprise",20
2081,Dessin,luminosity,"Un chevalier et son cheval se défende contre des chiens enragés, le feu, le combat, le chaos, Sombre",31
4313,Tableau,emotion,"Une table avec une des tomates rouges et un vase avec des fleurs colorées, un mur jaune, Joie",27
4313,Tableau,emotion,"Une table avec une des tomates rouges et un vase avec des fleurs colorées, un mur jaune, Surprise",26
4851,Tableau,content,"Jésus avec un drap rouge sur lui avec des personnes agenouillés autour de lui, un homme qui se fait décapiter, deux hommes sur des chevaux, foule, religion",46
6964,Dessin,emotion,"Une femme assise par terre avec un enfant couché sur le bord d'un chemin de terre, parlant à un groupe, une ferme en arrière-plan, des arbres, des moutons, émotion neutre",52
6470,Dessin,colors,"L'assemblée générale, des politiciens, politique, pupitre, discours, intérieur, Noir et blanc",35
5179,Tableau,emotion,"Portrait d'une fille debout avec un pot de fleurs dans les mains, cheveux coupe carré blonds, tableaux sur mur bleu, fenêtre, chaise, parquet, émotion neutre",47
5179,Tableau,emotion,"Portrait d'une fille debout avec un pot de fleurs dans les mains, cheveux coupe carré blonds, tableaux sur mur bleu, fenêtre, chaise, parquet, Tristesse",46
